127.0.0.1 - - [26/Apr/2024:20:16:48 +0800] "GET /api/workspace/overviewOrders HTTP/1.1" 404 112 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:16:48 +0800] "GET /api/workspace/overviewDishes HTTP/1.1" 404 112 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:16:48 +0800] "GET /api/workspace/overviewSetmeals HTTP/1.1" 404 114 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:16:49 +0800] "GET /ws/s350rti9bhq HTTP/1.1" 404 96 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:16:51 +0800] "POST /api/employee/logout HTTP/1.1" 200 44 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:16:58 +0800] "GET /js/app.d0aa4eb3.js.map HTTP/1.1" 200 146598 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:16:58 +0800] "GET /js/dashboard.630a609e.js.map HTTP/1.1" 200 112781 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:16:58 +0800] "GET /js/login.90288d75.js.map HTTP/1.1" 200 10106 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:16:59 +0800] "GET /js/chunk-vendors.9b7e46a0.js.map HTTP/1.1" 200 10625104 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:18:13 +0800] "POST /api/employee/login HTTP/1.1" 200 200 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:18:13 +0800] "GET /api/order/conditionSearch?page=1&pageSize=10&status=2 HTTP/1.1" 404 109 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:18:13 +0800] "GET /api/shop/status HTTP/1.1" 404 99 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:18:13 +0800] "GET /api/workspace/businessData HTTP/1.1" 404 110 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:18:13 +0800] "GET /api/workspace/overviewOrders HTTP/1.1" 404 112 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:18:13 +0800] "GET /api/workspace/overviewDishes HTTP/1.1" 404 112 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:18:13 +0800] "GET /api/workspace/overviewSetmeals HTTP/1.1" 404 114 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:20:18:14 +0800] "GET /ws/5fiqklxc81a HTTP/1.1" 404 96 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [26/Apr/2024:21:23:14 +0800] "POST / HTTP/1.1" 405 157 "-" "-"
127.0.0.1 - - [26/Apr/2024:21:23:14 +0800] "POST / HTTP/1.1" 405 157 "-" "-"
127.0.0.1 - - [26/Apr/2024:21:23:14 +0800] "POST / HTTP/1.1" 405 157 "-" "-"
127.0.0.1 - - [26/Apr/2024:21:23:14 +0800] "POST / HTTP/1.1" 405 157 "-" "-"
127.0.0.1 - - [27/Apr/2024:15:38:48 +0800] "GET / HTTP/1.1" 200 2012 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [27/Apr/2024:15:38:48 +0800] "GET /css/app.fd9b670b.css HTTP/1.1" 200 364764 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [27/Apr/2024:15:38:48 +0800] "GET /css/chunk-vendors.37cc3fbd.css HTTP/1.1" 200 7903 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [27/Apr/2024:15:38:49 +0800] "GET /js/app.d0aa4eb3.js HTTP/1.1" 200 57032 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [27/Apr/2024:15:38:49 +0800] "GET /js/chunk-vendors.9b7e46a0.js HTTP/1.1" 200 2333478 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [27/Apr/2024:15:38:49 +0800] "GET /css/404.6a750851.css HTTP/1.1" 200 5256 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [27/Apr/2024:15:38:49 +0800] "GET /css/dashboard.8da8967e.css HTTP/1.1" 200 9605 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [27/Apr/2024:15:38:49 +0800] "GET /css/login.f8377ced.css HTTP/1.1" 200 2533 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [27/Apr/2024:15:38:49 +0800] "GET /css/shopTable.5fd29e98.css HTTP/1.1" 200 31547 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [27/Apr/2024:15:38:49 +0800] "GET /js/404.c61770cf.js HTTP/1.1" 200 2120 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [27/Apr/2024:15:38:49 +0800] "GET /js/dashboard.630a609e.js HTTP/1.1" 200 40566 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [27/Apr/2024:15:38:49 +0800] "GET /js/login.90288d75.js HTTP/1.1" 200 3401 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [27/Apr/2024:15:38:49 +0800] "GET /js/shopTable.fe534d8f.js HTTP/1.1" 200 121212 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [27/Apr/2024:15:38:49 +0800] "GET /img/login-l.6ef9d260.png HTTP/1.1" 200 1871310 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [27/Apr/2024:15:38:49 +0800] "GET /img/icon_logo.38b01728.png HTTP/1.1" 200 12440 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [27/Apr/2024:15:38:49 +0800] "GET /favicon.ico HTTP/1.1" 200 13342 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [27/Apr/2024:15:38:49 +0800] "GET /img/icons/favicon-32x32.png HTTP/1.1" 200 13342 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
